Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,Loss_Ratio,Learning_Rate
1,0.9842475535074869,0.020498149619334275,0.47917401801215276,0.4705725710656908,25.046655785434716,0.8673143377900123,0.02082621343206453,0.001
2,0.9929202387068007,0.005172686441077126,0.6758104751904805,0.6697971587181091,28.08600285661379,0.9188003412485123,0.0052095689456528125,0.001
3,0.9983920486238268,0.0036015691993137203,0.6829787812232971,0.681658625708686,29.01914757489617,0.9309061192870141,0.00360736967434595,0.001
4,1.0005504780875312,0.003030562734231353,0.4480534356964959,0.44889824398358663,30.037686482425336,0.9510444789528847,0.0030288953936877037,0.001
5,1.000587748527527,0.002327191387406654,0.37522450817955866,0.37565611198213367,30.343170135071112,0.9622518805265426,0.0023258243875475862,0.001
6,1.000213919268714,0.0021923595257103442,0.39472153351042005,0.39491487097740174,31.816958547604706,0.9585681619644165,0.0021918906380679476,0.001
7,1.0001292318767971,0.0018871153371615543,0.3598347153663635,0.35982270153363544,32.72252316885968,0.9565393387079238,0.0018868714932172108,0.001
8,0.9998949954774644,0.0019103777814242575,0.2565549038118786,0.25649000924825666,33.761945946015786,0.9720648564100266,0.001910578400797,0.001
9,1.0000013648139106,0.002057614898516072,0.008891297377157893,0.00902153412473642,30.658489429104222,0.9705079535245895,0.0020576120902584686,0.001
10,0.9999998038609823,0.002050826622380151,7.620096024159769e-06,7.408913392686777e-06,32.92048345641328,0.967319229722023,0.002050827024627349,0.001
11,0.9999994094636705,0.0019375352580100298,1.273098865850544e-05,1.2076823960443209e-05,34.134210458741364,0.9459985879659653,0.001937536402195665,0.001
12,0.9999996774461535,0.001824656351365977,1.4180270760865217e-05,1.3631406600981993e-05,29.96955735110856,0.9734635182619095,0.0018246569399160914,0.001
13,0.9999993647469415,0.0018311062082648278,1.615228843850976e-05,1.5592438361030268e-05,34.89461162753603,0.976363210260868,0.001831107371481386,0.001
14,0.9999999506208632,0.001730955537615551,1.4891896196761283e-05,1.5019557573370751e-05,33.557948675765765,0.9781766625642776,0.0017309556230886455,0.001
15,0.999999168978797,0.0018504338334831927,3.4842427768429236e-05,3.380131079029525e-05,34.10133335699162,0.9799071124792099,0.001850435371234221,0.001
